ts,side,price,qty,type,ts_ns
1756086318885000000,A,113059.54,0.10569,book,1756086318885000000
1756086318885000000,A,113059.59,0.00814,book,1756086318885000000
1756086318885000000,A,113059.74,0.0,book,1756086318885000000
1756086318985000000,B,112549.58,0.09997,book,1756086318985000000
1756086318985000000,B,112549.56,0.0,book,1756086318985000000
1756086318985000000,A,113059.53,0.71188,book,1756086318985000000
1756086318985000000,A,113059.54,0.10627,book,1756086318985000000
1756086318985000000,A,113059.55,0.0,book,1756086318985000000
1756086318985000000,A,113059.72,0.0,book,1756086318985000000
1756086319185000000,A,140978.35,0.00027,book,1756086319185000000
1756086319686000000,B,112549.55,0.0,book,1756086319686000000
1756086319686000000,A,113059.52,0.0,book,1756086319686000000
1756086319686000000,A,113059.56,0.0,book,1756086319686000000
1756086319886000000,A,140978.35,0.00027,book,1756086319886000000
1756086320386000000,B,112549.59,0.00033,book,1756086320386000000
1756086320686000000,B,112549.59,0.04033,book,1756086320686000000
1756086320686000000,A,113059.52,0.04078,book,1756086320686000000
1756086320786000000,B,112549.6,0.09997,book,1756086320786000000
1756086320786000000,B,112549.58,0.0,book,1756086320786000000
1756086320786000000,A,113059.5,0.04078,book,1756086320786000000
1756086320786000000,A,113059.51,0.71188,book,1756086320786000000
1756086320786000000,A,113059.53,0.0,book,1756086320786000000
1756086320887000000,B,112549.57,0.0,book,1756086320887000000
1756086320887000000,B,112549.49,0.0,book,1756086320887000000
1756086320887000000,A,113059.49,0.71188,book,1756086320887000000
1756086320887000000,A,113059.51,0.0,book,1756086320887000000
1756086321187000000,B,112549.59,0.04,book,1756086321187000000
1756086321687000000,A,113777.0,0.0,book,1756086321687000000
1756086321687000000,A,113777.98,0.0,book,1756086321687000000
1756086321687000000,A,113777.99,0.0,book,1756086321687000000
1756086321787000000,B,112549.59,0.0,book,1756086321787000000
1756086321787000000,A,113059.48,0.04078,book,1756086321787000000
1756086321787000000,A,113059.5,0.0,book,1756086321787000000
1756086321787000000,A,113059.52,0.0,book,1756086321787000000
1756086321887000000,B,112549.62,0.01016,book,1756086321887000000
1756086321887000000,B,112549.61,0.04,book,1756086321887000000
1756086321887000000,B,112549.6,0.0,book,1756086321887000000
1756086321887000000,B,112399.36,0.10515,book,1756086321887000000
1756086321887000000,A,113059.46,0.00473,book,1756086321887000000
1756086321887000000,A,113059.47,0.71188,book,1756086321887000000
1756086321887000000,A,113059.49,0.0,book,1756086321887000000
1756086321887000000,A,113059.6,0.0,book,1756086321887000000
1756086321987000000,B,112549.63,0.09997,book,1756086321987000000
1756086321987000000,B,112399.36,0.00518,book,1756086321987000000
1756086321987000000,A,113059.44,0.44853,book,1756086321987000000
1756086321987000000,A,113059.45,0.71188,book,1756086321987000000
1756086321987000000,A,113059.47,0.0,book,1756086321987000000
1756086322087000000,A,113059.43,0.71188,book,1756086322087000000
1756086322087000000,A,113059.45,0.0,book,1756086322087000000
1756086322288000000,A,140978.35,0.00018,book,1756086322288000000
1756086322888000000,B,112549.64,0.04,book,1756086322888000000
1756086322888000000,B,112549.61,0.0,book,1756086322888000000
1756086322888000000,A,113059.42,0.04078,book,1756086322888000000
1756086322888000000,A,113059.48,0.0,book,1756086322888000000
1756086322988000000,B,112549.65,0.09997,book,1756086322988000000
1756086322988000000,B,112549.63,0.0,book,1756086322988000000
1756086322988000000,A,113059.41,0.71188,book,1756086322988000000
1756086322988000000,A,113059.43,0.0,book,1756086322988000000
1756086323488000000,A,113059.4,0.00058,book,1756086323488000000
1756086323488000000,A,113059.54,0.10569,book,1756086323488000000
1756086323889000000,A,113059.58,0.0,book,1756086323889000000
1756086323889000000,A,113062.14,0.0,book,1756086323889000000
1756086323889000000,A,113062.27,0.0,book,1756086323889000000
1756086323989000000,B,112549.64,0.0,book,1756086323989000000
1756086323989000000,A,113059.39,0.01776,book,1756086323989000000
1756086324089000000,B,112549.65,0.0,book,1756086324089000000
1756086324089000000,B,112549.64,0.04,book,1756086324089000000
1756086324089000000,B,112549.63,0.09997,book,1756086324089000000
1756086324089000000,A,113059.37,0.04147,book,1756086324089000000
1756086324089000000,A,113059.38,0.71188,book,1756086324089000000
1756086324089000000,A,113059.41,0.0,book,1756086324089000000
1756086324089000000,A,113059.42,0.0,book,1756086324089000000
1756086324189000000,B,112549.65,0.09997,book,1756086324189000000
1756086324189000000,B,112549.63,0.0,book,1756086324189000000
1756086324189000000,A,113059.36,0.71188,book,1756086324189000000
1756086324189000000,A,113059.38,0.0,book,1756086324189000000
1756086324289000000,B,112256.0,0.1224,book,1756086324289000000
1756086324289000000,B,112203.0,0.0,book,1756086324289000000
1756086324289000000,A,113059.34,0.09721,book,1756086324289000000
1756086324289000000,A,113059.35,0.04147,book,1756086324289000000
1756086324289000000,A,113059.54,0.00848,book,1756086324289000000
1756086324389000000,A,113059.33,0.71188,book,1756086324389000000
1756086324389000000,A,113059.36,0.0,book,1756086324389000000
1756086324889000000,B,112549.62,0.0,book,1756086324889000000
1756086325190000000,A,140978.35,9e-05,book,1756086325190000000
1756086325290000000,B,112549.66,0.04,book,1756086325290000000
1756086325290000000,B,112549.64,0.0,book,1756086325290000000
1756086325290000000,A,113059.32,0.0,book,1756086325290000000
1756086325290000000,A,113059.35,0.0,book,1756086325290000000
1756086325290000000,A,113059.37,0.0,book,1756086325290000000
1756086325390000000,B,112549.67,0.09997,book,1756086325390000000
1756086325390000000,B,112549.65,0.0,book,1756086325390000000
1756086325690000000,B,112549.68,0.00104,book,1756086325690000000
1756086325790000000,B,112549.69,0.09997,book,1756086325790000000
1756086325790000000,B,112549.67,0.0,book,1756086325790000000
1756086325890000000,B,112549.7,0.00748,book,1756086325890000000
1756086325890000000,B,111505.01,0.00674,book,1756086325890000000
1756086325890000000,A,113059.32,0.00756,book,1756086325890000000
1756086325890000000,A,113059.39,0.02095,book,1756086325890000000
1756086325990000000,B,112549.71,0.09997,book,1756086325990000000
1756086325990000000,B,112549.69,0.0,book,1756086325990000000
1756086325990000000,A,113059.31,0.71188,book,1756086325990000000
1756086325990000000,A,113059.33,0.0,book,1756086325990000000
1756086326090000000,A,113059.44,0.0,book,1756086326090000000
1756086326190000000,A,113059.3,0.44853,book,1756086326190000000
1756086326290000000,B,112549.72,0.04,book,1756086326290000000
1756086326290000000,B,112549.66,0.0,book,1756086326290000000
1756086326290000000,A,113059.28,0.04121,book,1756086326290000000
1756086326290000000,A,113059.29,0.71188,book,1756086326290000000
1756086326290000000,A,113059.31,0.0,book,1756086326290000000
1756086326391000000,B,112549.73,0.09997,book,1756086326391000000
1756086326391000000,B,112549.71,0.0,book,1756086326391000000
1756086326391000000,A,113059.27,0.71188,book,1756086326391000000
1756086326391000000,A,113059.29,0.0,book,1756086326391000000
1756086326591000000,B,112549.68,0.0,book,1756086326591000000
1756086326991000000,A,140978.35,0.00018,book,1756086326991000000
1756086327091000000,A,113059.26,0.00058,book,1756086327091000000
1756086327091000000,A,113059.4,0.0,book,1756086327091000000
1756086327291000000,B,112549.72,0.0,book,1756086327291000000
1756086327391000000,B,112549.73,0.0,book,1756086327391000000
1756086327391000000,B,112549.72,0.04,book,1756086327391000000
1756086327391000000,B,112549.71,0.09997,book,1756086327391000000
1756086327491000000,B,112549.73,0.09997,book,1756086327491000000
1756086327491000000,B,112549.71,0.0,book,1756086327491000000
1756086327591000000,A,113059.64,0.0,book,1756086327591000000
1756086327591000000,A,140978.35,0.00027,book,1756086327591000000
1756086327792000000,B,112257.0,0.1224,book,1756086327792000000
1756086327792000000,B,112256.0,0.0,book,1756086327792000000
1756086327792000000,A,113059.16,0.0378,book,1756086327792000000
1756086327792000000,A,113059.25,0.09721,book,1756086327792000000
1756086327792000000,A,113059.34,0.0,book,1756086327792000000
1756086327892000000,B,112549.7,0.0,book,1756086327892000000
1756086327892000000,A,113059.15,0.71188,book,1756086327892000000
1756086327892000000,A,113059.27,0.0,book,1756086327892000000
1756086328092000000,B,112549.74,0.00033,book,1756086328092000000
1756086328192000000,A,113059.14,0.0424,book,1756086328192000000
1756086328192000000,A,113059.28,0.0,book,1756086328192000000
1756086328292000000,A,113059.13,0.71188,book,1756086328292000000
1756086328292000000,A,113059.15,0.0,book,1756086328292000000
1756086328392000000,A,113059.12,0.0,book,1756086328392000000
1756086328392000000,A,140978.35,0.00018,book,1756086328392000000
1756086328992000000,A,113059.12,0.01776,book,1756086328992000000
1756086328992000000,A,113059.39,0.00319,book,1756086328992000000
1756086329093000000,A,113059.1,0.0424,book,1756086329093000000
1756086329093000000,A,113059.11,0.71188,book,1756086329093000000
1756086329093000000,A,113059.13,0.0,book,1756086329093000000
1756086329193000000,A,113059.09,0.71188,book,1756086329193000000
1756086329193000000,A,113059.11,0.0,book,1756086329193000000
1756086329393000000,B,112549.74,0.0,book,1756086329393000000
1756086329393000000,B,112549.72,0.0,book,1756086329393000000
1756086329393000000,A,113059.08,0.0424,book,1756086329393000000
1756086329393000000,A,113059.14,0.0,book,1756086329393000000
1756086329493000000,B,112549.73,0.0,book,1756086329493000000
1756086329493000000,B,112399.37,0.09997,book,1756086329493000000
1756086329493000000,A,113059.07,0.71188,book,1756086329493000000
1756086329493000000,A,113059.09,0.0,book,1756086329493000000
1756086329693000000,B,112548.14,0.04011,book,1756086329693000000
1756086329693000000,A,113059.06,0.0424,book,1756086329693000000
1756086329693000000,A,113059.08,0.0,book,1756086329693000000
1756086329793000000,B,112548.15,0.09997,book,1756086329793000000
1756086329793000000,B,112399.37,0.0,book,1756086329793000000
1756086329793000000,A,113059.05,0.71188,book,1756086329793000000
1756086329793000000,A,113059.07,0.0,book,1756086329793000000
1756086329893000000,B,112548.16,0.00724,book,1756086329893000000
1756086329993000000,B,112548.17,0.09997,book,1756086329993000000
1756086329993000000,B,112548.15,0.0,book,1756086329993000000
1756086330093000000,A,113059.04,0.0424,book,1756086330093000000
1756086330093000000,A,113059.06,0.0,book,1756086330093000000
1756086330093000000,A,140978.35,0.00027,book,1756086330093000000
1756086330193000000,A,113059.03,0.71188,book,1756086330193000000
1756086330193000000,A,113059.05,0.0,book,1756086330193000000
1756086330193000000,A,113059.3,0.0,book,1756086330193000000
1756086330293000000,B,112257.0,0.0,book,1756086330293000000
1756086330293000000,B,112199.0,0.1224,book,1756086330293000000
1756086330293000000,B,112198.0,0.0,book,1756086330293000000
1756086330293000000,A,113059.01,0.044,book,1756086330293000000
1756086330293000000,A,113059.02,0.09721,book,1756086330293000000
1756086330293000000,A,113059.1,0.0,book,1756086330293000000
1756086330293000000,A,113059.25,0.0,book,1756086330293000000
1756086330393000000,A,113059.0,0.71188,book,1756086330393000000
1756086330393000000,A,113059.03,0.0,book,1756086330393000000
1756086330494000000,A,113058.99,0.44853,book,1756086330494000000
1756086330494000000,A,113059.01,0.0,book,1756086330494000000
1756086330594000000,A,113058.98,0.71188,book,1756086330594000000
1756086330594000000,A,113059.0,0.0,book,1756086330594000000
1756086330694000000,B,112548.14,0.00011,book,1756086330694000000
1756086330694000000,A,113058.97,0.04228,book,1756086330694000000
1756086330794000000,A,113058.96,0.71188,book,1756086330794000000
1756086330794000000,A,113058.98,0.0,book,1756086330794000000
1756086330894000000,B,112548.18,0.00033,book,1756086330894000000
1756086331694000000,B,112548.18,0.04033,book,1756086331694000000
1756086331694000000,A,113058.95,0.04228,book,1756086331694000000
1756086331694000000,A,113058.97,0.0,book,1756086331694000000
1756086331694000000,A,113059.04,0.0,book,1756086331694000000
1756086331694000000,A,113059.26,0.0,book,1756086331694000000
1756086331795000000,B,112548.19,0.09997,book,1756086331795000000
1756086331795000000,B,112548.18,0.04,book,1756086331795000000
1756086331795000000,B,112548.17,0.0,book,1756086331795000000
1756086331795000000,A,113058.94,0.71188,book,1756086331795000000
1756086331795000000,A,113058.95,0.04286,book,1756086331795000000
1756086331795000000,A,113058.96,0.0,book,1756086331795000000
1756086331895000000,B,112548.16,0.0,book,1756086331895000000
1756086331895000000,A,113061.82,0.0,book,1756086331895000000
1756086332295000000,A,113058.93,0.04228,book,1756086332295000000
1756086332395000000,A,113058.92,0.71188,book,1756086332395000000
1756086332395000000,A,113058.94,0.0,book,1756086332395000000
1756086332895000000,B,112548.2,0.00699,book,1756086332895000000
1756086332895000000,A,113058.91,0.0451,book,1756086332895000000
1756086332895000000,A,113058.95,0.00058,book,1756086332895000000
1756086332995000000,B,112548.21,0.09997,book,1756086332995000000
1756086332995000000,B,112548.19,0.0,book,1756086332995000000
1756086332995000000,A,113058.9,0.71188,book,1756086332995000000
1756086332995000000,A,113058.92,0.0,book,1756086332995000000
1756086333596000000,A,140978.35,0.00036,book,1756086333596000000
1756086333696000000,B,112212.0,0.1224,book,1756086333696000000
1756086333696000000,B,112199.0,0.0,book,1756086333696000000
1756086333696000000,A,113058.89,0.09721,book,1756086333696000000
1756086333696000000,A,113059.02,0.0,book,1756086333696000000
1756086333796000000,B,112548.18,0.0,book,1756086333796000000
1756086333796000000,A,113058.87,0.04228,book,1756086333796000000
1756086333796000000,A,113058.88,0.71188,book,1756086333796000000
1756086333796000000,A,113058.9,0.0,book,1756086333796000000
1756086333796000000,A,113058.93,0.0,book,1756086333796000000
1756086333896000000,A,113058.86,0.71188,book,1756086333896000000
1756086333896000000,A,113058.88,0.0,book,1756086333896000000
1756086334396000000,A,113058.85,0.0,book,1756086334396000000
1756086334396000000,A,113058.91,0.00282,book,1756086334396000000
1756086334597000000,A,113058.99,0.0,book,1756086334597000000
1756086334697000000,A,113058.85,0.44853,book,1756086334697000000
1756086334797000000,B,112548.22,0.00611,book,1756086334797000000
1756086334797000000,A,113058.84,0.71188,book,1756086334797000000
1756086334797000000,A,113058.86,0.0,book,1756086334797000000
1756086334897000000,B,112548.23,0.09997,book,1756086334897000000
1756086334897000000,B,112548.21,0.0,book,1756086334897000000
1756086335397000000,B,112548.24,0.04,book,1756086335397000000
1756086335397000000,A,113058.83,0.04228,book,1756086335397000000
1756086335397000000,A,113058.87,0.0,book,1756086335397000000
1756086335397000000,A,140978.35,0.00036,book,1756086335397000000
1756086335497000000,B,112548.25,0.09997,book,1756086335497000000
1756086335497000000,B,112548.23,0.0,book,1756086335497000000
1756086335497000000,A,113058.82,0.71188,book,1756086335497000000
1756086335497000000,A,113058.84,0.0,book,1756086335497000000
1756086335497000000,A,140978.35,0.00036,book,1756086335497000000
1756086335597000000,B,112380.01,0.01826,book,1756086335597000000
1756086335597000000,B,112315.58,0.0,book,1756086335597000000
1756086335597000000,A,113058.81,0.04228,book,1756086335597000000
1756086335697000000,B,112399.35,0.0,book,1756086335697000000
1756086335697000000,B,112228.0,0.1224,book,1756086335697000000
1756086335697000000,B,112212.0,0.0,book,1756086335697000000
1756086335697000000,A,113058.79,0.09721,book,1756086335697000000
1756086335697000000,A,113058.8,0.71188,book,1756086335697000000
